utility_name,year,month,zip_code,number_of_disconnections,disconnection_rate
Pacific Gas and Electric Company ,2024,Apr,95485,8,0.81%
Pacific Gas and Electric Company ,2024,Apr,95490,30,0.56%
Pacific Gas and Electric Company ,2024,Apr,95492,21,0.22%
Pacific Gas and Electric Company ,2024,Apr,95493,1,0.96%
Pacific Gas and Electric Company ,2024,Apr,95494,1,0.63%
Pacific Gas and Electric Company ,2024,Apr,95501,36,0.35%
Pacific Gas and Electric Company ,2024,Apr,95503,35,0.35%
Pacific Gas and Electric Company ,2024,Apr,95511,2,1.77%
Pacific Gas and Electric Company ,2024,Apr,95518,2,0.58%
Pacific Gas and Electric Company ,2024,Apr,95519,26,0.35%
Pacific Gas and Electric Company ,2024,Apr,95521,28,0.33%
Pacific Gas and Electric Company ,2024,Apr,95524,3,0.42%
Pacific Gas and Electric Company ,2024,Apr,95525,2,0.26%
Pacific Gas and Electric Company ,2024,Apr,95526,3,0.75%
Pacific Gas and Electric Company ,2024,Apr,95527,4,1.01%
Pacific Gas and Electric Company ,2024,Apr,95528,3,0.60%
Pacific Gas and Electric Company ,2024,Apr,95536,2,0.15%
Pacific Gas and Electric Company ,2024,Apr,95537,2,1.21%
Pacific Gas and Electric Company ,2024,Apr,95540,28,0.49%
Pacific Gas and Electric Company ,2024,Apr,95542,12,1.30%
Pacific Gas and Electric Company ,2024,Apr,95546,13,1.29%
Pacific Gas and Electric Company ,2024,Apr,95547,7,1.36%
Pacific Gas and Electric Company ,2024,Apr,95549,1,0.30%
Pacific Gas and Electric Company ,2024,Apr,95551,1,0.15%
Pacific Gas and Electric Company ,2024,Apr,95553,2,0.62%
Pacific Gas and Electric Company ,2024,Apr,95554,4,1.65%
Pacific Gas and Electric Company ,2024,Apr,95555,2,1.29%
Pacific Gas and Electric Company ,2024,Apr,95560,9,1.32%
Pacific Gas and Electric Company ,2024,Apr,95562,13,0.91%
Pacific Gas and Electric Company ,2024,Apr,95563,2,0.61%
Pacific Gas and Electric Company ,2024,Apr,95564,7,4.46%
Pacific Gas and Electric Company ,2024,Apr,95565,2,0.65%
Pacific Gas and Electric Company ,2024,Apr,95570,7,0.55%
Pacific Gas and Electric Company ,2024,Apr,95571,2,1.49%
Pacific Gas and Electric Company ,2024,Apr,95573,7,0.71%
Pacific Gas and Electric Company ,2024,Apr,95585,1,0.47%
Pacific Gas and Electric Company ,2024,Apr,95602,12,0.16%
Pacific Gas and Electric Company ,2024,Apr,95603,45,0.38%
Pacific Gas and Electric Company ,2024,Apr,95605,19,0.34%
Pacific Gas and Electric Company ,2024,Apr,95614,3,0.18%
Pacific Gas and Electric Company ,2024,Apr,95616,30,0.17%
Pacific Gas and Electric Company ,2024,Apr,95618,21,0.21%
Pacific Gas and Electric Company ,2024,Apr,95619,6,0.30%
Pacific Gas and Electric Company ,2024,Apr,95620,31,0.37%
Pacific Gas and Electric Company ,2024,Apr,95623,9,0.51%
Pacific Gas and Electric Company ,2024,Apr,95625,1,0.93%
Pacific Gas and Electric Company ,2024,Apr,95626,1,0.09%
Pacific Gas and Electric Company ,2024,Apr,95627,9,0.68%
Pacific Gas and Electric Company ,2024,Apr,95631,13,0.53%
Pacific Gas and Electric Company ,2024,Apr,95632,1,0.01%
Pacific Gas and Electric Company ,2024,Apr,95633,6,0.46%
Pacific Gas and Electric Company ,2024,Apr,95634,5,0.36%
Pacific Gas and Electric Company ,2024,Apr,95635,3,0.64%
Pacific Gas and Electric Company ,2024,Apr,95637,2,1.12%
Pacific Gas and Electric Company ,2024,Apr,95640,15,0.40%
Pacific Gas and Electric Company ,2024,Apr,95641,5,0.59%
Pacific Gas and Electric Company ,2024,Apr,95642,14,0.41%
Pacific Gas and Electric Company ,2024,Apr,95648,37,0.15%
Pacific Gas and Electric Company ,2024,Apr,95650,6,0.12%
Pacific Gas and Electric Company ,2024,Apr,95651,1,0.27%
Pacific Gas and Electric Company ,2024,Apr,95653,2,1.25%
Pacific Gas and Electric Company ,2024,Apr,95656,2,0.78%
Pacific Gas and Electric Company ,2024,Apr,95658,1,0.04%
Pacific Gas and Electric Company ,2024,Apr,95659,1,0.34%
Pacific Gas and Electric Company ,2024,Apr,95663,3,0.26%
Pacific Gas and Electric Company ,2024,Apr,95664,2,0.33%
Pacific Gas and Electric Company ,2024,Apr,95665,5,0.23%
Pacific Gas and Electric Company ,2024,Apr,95666,10,0.28%
Pacific Gas and Electric Company ,2024,Apr,95667,59,0.39%
Pacific Gas and Electric Company ,2024,Apr,95668,1,0.31%
Pacific Gas and Electric Company ,2024,Apr,95669,3,0.25%
Pacific Gas and Electric Company ,2024,Apr,95672,4,0.22%
Pacific Gas and Electric Company ,2024,Apr,95674,1,0.36%
Pacific Gas and Electric Company ,2024,Apr,95676,2,1.53%
Pacific Gas and Electric Company ,2024,Apr,95677,18,0.16%
Pacific Gas and Electric Company ,2024,Apr,95682,31,0.26%
Pacific Gas and Electric Company ,2024,Apr,95684,4,0.25%
Pacific Gas and Electric Company ,2024,Apr,95685,9,0.39%
Pacific Gas and Electric Company ,2024,Apr,95686,4,1.01%
Pacific Gas and Electric Company ,2024,Apr,95687,93,0.38%
Pacific Gas and Electric Company ,2024,Apr,95688,44,0.30%
Pacific Gas and Electric Company ,2024,Apr,95689,1,0.13%
Pacific Gas and Electric Company ,2024,Apr,95690,4,0.67%
Pacific Gas and Electric Company ,2024,Apr,95691,71,0.50%
Pacific Gas and Electric Company ,2024,Apr,95692,7,0.35%
Pacific Gas and Electric Company ,2024,Apr,95694,12,0.31%
Pacific Gas and Electric Company ,2024,Apr,95695,47,0.32%
Pacific Gas and Electric Company ,2024,Apr,95697,1,0.61%
Pacific Gas and Electric Company ,2024,Apr,95701,1,0.20%
Pacific Gas and Electric Company ,2024,Apr,95709,9,0.43%
Pacific Gas and Electric Company ,2024,Apr,95713,16,0.42%
Pacific Gas and Electric Company ,2024,Apr,95717,1,0.93%
Pacific Gas and Electric Company ,2024,Apr,95722,3,0.16%
Pacific Gas and Electric Company ,2024,Apr,95726,13,0.31%
Pacific Gas and Electric Company ,2024,Apr,95746,10,0.13%
Pacific Gas and Electric Company ,2024,Apr,95747,2,0.01%
Pacific Gas and Electric Company ,2024,Apr,95762,20,0.11%
Pacific Gas and Electric Company ,2024,Apr,95765,26,0.17%
Pacific Gas and Electric Company ,2024,Apr,95776,47,0.51%
Pacific Gas and Electric Company ,2024,Apr,95912,7,0.43%
Pacific Gas and Electric Company ,2024,Apr,95913,2,1.26%
Pacific Gas and Electric Company ,2024,Apr,95914,4,0.92%
Pacific Gas and Electric Company ,2024,Apr,95916,1,0.28%
Pacific Gas and Electric Company ,2024,Apr,95917,2,0.17%
Pacific Gas and Electric Company ,2024,Apr,95918,2,0.20%
Pacific Gas and Electric Company ,2024,Apr,95919,4,0.72%
Pacific Gas and Electric Company ,2024,Apr,95922,2,0.68%
Pacific Gas and Electric Company ,2024,Apr,95923,1,0.54%
Pacific Gas and Electric Company ,2024,Apr,95926,62,0.37%
Pacific Gas and Electric Company ,2024,Apr,95928,65,0.40%
Pacific Gas and Electric Company ,2024,Apr,95930,2,1.12%
Pacific Gas and Electric Company ,2024,Apr,95932,10,0.33%
Pacific Gas and Electric Company ,2024,Apr,95934,1,0.88%
Pacific Gas and Electric Company ,2024,Apr,95935,1,0.23%
Pacific Gas and Electric Company ,2024,Apr,95936,1,0.40%
Pacific Gas and Electric Company ,2024,Apr,95937,1,0.17%
Pacific Gas and Electric Company ,2024,Apr,95938,7,0.45%
Pacific Gas and Electric Company ,2024,Apr,95939,3,1.44%
Pacific Gas and Electric Company ,2024,Apr,95941,1,0.38%
Pacific Gas and Electric Company ,2024,Apr,95942,2,0.19%
Pacific Gas and Electric Company ,2024,Apr,95945,49,0.43%
Pacific Gas and Electric Company ,2024,Apr,95946,19,0.40%
Pacific Gas and Electric Company ,2024,Apr,95947,4,0.65%
Pacific Gas and Electric Company ,2024,Apr,95948,7,0.18%
Pacific Gas and Electric Company ,2024,Apr,95949,45,0.53%
Pacific Gas and Electric Company ,2024,Apr,95951,2,0.26%
Pacific Gas and Electric Company ,2024,Apr,95953,28,0.73%
Pacific Gas and Electric Company ,2024,Apr,95955,1,0.19%
Pacific Gas and Electric Company ,2024,Apr,95956,3,1.17%
Pacific Gas and Electric Company ,2024,Apr,95957,1,0.35%
Pacific Gas and Electric Company ,2024,Apr,95959,14,0.17%
Pacific Gas and Electric Company ,2024,Apr,95961,54,0.53%
Pacific Gas and Electric Company ,2024,Apr,95962,3,0.47%
Pacific Gas and Electric Company ,2024,Apr,95963,37,0.61%
Pacific Gas and Electric Company ,2024,Apr,95965,44,0.57%
Pacific Gas and Electric Company ,2024,Apr,95966,79,0.66%
Pacific Gas and Electric Company ,2024,Apr,95968,2,0.34%
Pacific Gas and Electric Company ,2024,Apr,95970,1,0.41%
Pacific Gas and Electric Company ,2024,Apr,95973,54,0.34%
Pacific Gas and Electric Company ,2024,Apr,95974,1,0.71%
Pacific Gas and Electric Company ,2024,Apr,95975,4,0.52%
Pacific Gas and Electric Company ,2024,Apr,95977,3,0.43%
Pacific Gas and Electric Company ,2024,Apr,95979,2,0.50%
Pacific Gas and Electric Company ,2024,Apr,95981,1,0.28%
Pacific Gas and Electric Company ,2024,Apr,95982,1,0.08%
Pacific Gas and Electric Company ,2024,Apr,95987,12,0.61%
Pacific Gas and Electric Company ,2024,Apr,95988,9,0.25%
Pacific Gas and Electric Company ,2024,Apr,95991,97,0.66%
Pacific Gas and Electric Company ,2024,Apr,95993,62,0.50%
Pacific Gas and Electric Company ,2024,Apr,96001,3,0.03%
Pacific Gas and Electric Company ,2024,Apr,96002,10,0.09%
Pacific Gas and Electric Company ,2024,Apr,96003,25,0.16%
Pacific Gas and Electric Company ,2024,Apr,96007,28,0.29%
Pacific Gas and Electric Company ,2024,Apr,96009,2,1.33%
Pacific Gas and Electric Company ,2024,Apr,96013,9,0.47%
Pacific Gas and Electric Company ,2024,Apr,96020,10,0.59%
Pacific Gas and Electric Company ,2024,Apr,96021,52,0.83%
Pacific Gas and Electric Company ,2024,Apr,96022,26,0.40%
Pacific Gas and Electric Company ,2024,Apr,96028,1,0.13%
Pacific Gas and Electric Company ,2024,Apr,96033,1,0.51%
Pacific Gas and Electric Company ,2024,Apr,96035,5,0.44%
Pacific Gas and Electric Company ,2024,Apr,96040,1,0.56%
Pacific Gas and Electric Company ,2024,Apr,96047,1,0.35%
Pacific Gas and Electric Company ,2024,Apr,96051,1,0.14%
Pacific Gas and Electric Company ,2024,Apr,96055,6,0.38%
Pacific Gas and Electric Company ,2024,Apr,96059,1,0.34%
Pacific Gas and Electric Company ,2024,Apr,96062,2,0.42%
Pacific Gas and Electric Company ,2024,Apr,96063,1,0.32%
Pacific Gas and Electric Company ,2024,Apr,96065,2,0.93%
Pacific Gas and Electric Company ,2024,Apr,96069,1,0.28%
Pacific Gas and Electric Company ,2024,Apr,96073,5,0.28%
Pacific Gas and Electric Company ,2024,Apr,96075,1,0.54%
Pacific Gas and Electric Company ,2024,Apr,96080,55,0.46%
Pacific Gas and Electric Company ,2024,Apr,96084,1,0.34%
Pacific Gas and Electric Company ,2024,Apr,96087,1,0.35%
Pacific Gas and Electric Company ,2024,Apr,96088,13,0.52%
Pacific Gas and Electric Company ,2024,Apr,96092,3,1.70%
Pacific Gas and Electric Company ,2024,Apr,96125,1,0.21%
Pacific Gas and Electric Company ,2024,Apr,96137,3,0.10%
Pacific Gas and Electric Company ,2024,May,93203,33,0.64%
Pacific Gas and Electric Company ,2024,May,93204,13,0.48%
Pacific Gas and Electric Company ,2024,May,93206,5,0.93%
Pacific Gas and Electric Company ,2024,May,93210,26,0.54%
Pacific Gas and Electric Company ,2024,May,93212,44,0.99%
Pacific Gas and Electric Company ,2024,May,93219,2,1.24%
Pacific Gas and Electric Company ,2024,May,93224,1,0.74%
Pacific Gas and Electric Company ,2024,May,93230,1,0.11%
Pacific Gas and Electric Company ,2024,May,93234,10,0.57%
Pacific Gas and Electric Company ,2024,May,93239,2,0.52%
Pacific Gas and Electric Company ,2024,May,93241,28,0.79%
Pacific Gas and Electric Company ,2024,May,93242,2,0.20%
Pacific Gas and Electric Company ,2024,May,93243,5,1.10%
Pacific Gas and Electric Company ,2024,May,93245,51,0.46%
Pacific Gas and Electric Company ,2024,May,93249,11,1.76%
Pacific Gas and Electric Company ,2024,May,93250,24,0.87%
Pacific Gas and Electric Company ,2024,May,93252,2,0.37%
Pacific Gas and Electric Company ,2024,May,93254,4,1.31%
Pacific Gas and Electric Company ,2024,May,93263,54,0.75%
Pacific Gas and Electric Company ,2024,May,93266,2,0.53%
Pacific Gas and Electric Company ,2024,May,93268,30,0.52%
Pacific Gas and Electric Company ,2024,May,93280,46,0.68%
Pacific Gas and Electric Company ,2024,May,93301,47,0.77%
Pacific Gas and Electric Company ,2024,May,93304,105,0.65%
Pacific Gas and Electric Company ,2024,May,93305,95,0.85%
Pacific Gas and Electric Company ,2024,May,93306,118,0.49%
Pacific Gas and Electric Company ,2024,May,93307,179,0.75%
Pacific Gas and Electric Company ,2024,May,93308,95,0.48%
Pacific Gas and Electric Company ,2024,May,93309,187,0.81%
Pacific Gas and Electric Company ,2024,May,93311,92,0.49%
Pacific Gas and Electric Company ,2024,May,93312,49,0.25%
Pacific Gas and Electric Company ,2024,May,93313,76,0.43%
Pacific Gas and Electric Company ,2024,May,93314,27,0.24%
Pacific Gas and Electric Company ,2024,May,93401,38,0.27%
Pacific Gas and Electric Company ,2024,May,93402,12,0.20%
Pacific Gas and Electric Company ,2024,May,93405,23,0.26%
Pacific Gas and Electric Company ,2024,May,93420,26,0.21%
Pacific Gas and Electric Company ,2024,May,93422,48,0.37%
Pacific Gas and Electric Company ,2024,May,93424,1,0.13%
Pacific Gas and Electric Company ,2024,May,93426,1,0.09%
Pacific Gas and Electric Company ,2024,May,93427,1,0.05%
Pacific Gas and Electric Company ,2024,May,93428,4,0.10%
Pacific Gas and Electric Company ,2024,May,93430,2,0.09%
Pacific Gas and Electric Company ,2024,May,93432,3,0.42%
Pacific Gas and Electric Company ,2024,May,93433,11,0.20%
Pacific Gas and Electric Company ,2024,May,93434,17,0.73%
Pacific Gas and Electric Company ,2024,May,93436,11,0.24%
Pacific Gas and Electric Company ,2024,May,93440,3,0.44%
Pacific Gas and Electric Company ,2024,May,93441,1,0.20%
Pacific Gas and Electric Company ,2024,May,93442,12,0.20%
Pacific Gas and Electric Company ,2024,May,93444,28,0.34%
Pacific Gas and Electric Company ,2024,May,93445,16,0.63%
Pacific Gas and Electric Company ,2024,May,93446,82,0.43%
Pacific Gas and Electric Company ,2024,May,93449,13,0.26%
Pacific Gas and Electric Company ,2024,May,93450,4,1.82%
Pacific Gas and Electric Company ,2024,May,93451,12,0.72%
Pacific Gas and Electric Company ,2024,May,93453,7,0.55%
Pacific Gas and Electric Company ,2024,May,93454,48,0.40%
Pacific Gas and Electric Company ,2024,May,93455,42,0.26%
Pacific Gas and Electric Company ,2024,May,93458,69,0.54%
Pacific Gas and Electric Company ,2024,May,93460,2,0.09%
Pacific Gas and Electric Company ,2024,May,93461,2,0.38%
Pacific Gas and Electric Company ,2024,May,93463,4,0.12%
Pacific Gas and Electric Company ,2024,May,93465,13,0.33%
Pacific Gas and Electric Company ,2024,May,93601,4,0.43%
Pacific Gas and Electric Company ,2024,May,93602,7,0.42%
Pacific Gas and Electric Company ,2024,May,93606,4,1.20%
Pacific Gas and Electric Company ,2024,May,93608,1,0.35%
Pacific Gas and Electric Company ,2024,May,93609,13,0.86%
Pacific Gas and Electric Company ,2024,May,93610,27,0.45%
Pacific Gas and Electric Company ,2024,May,93611,55,0.32%
Pacific Gas and Electric Company ,2024,May,93612,92,0.59%
Pacific Gas and Electric Company ,2024,May,93614,19,0.38%
Pacific Gas and Electric Company ,2024,May,93616,8,1.24%
Pacific Gas and Electric Company ,2024,May,93618,2,0.02%
Pacific Gas and Electric Company ,2024,May,93619,41,0.23%
Pacific Gas and Electric Company ,2024,May,93620,21,0.66%
Pacific Gas and Electric Company ,2024,May,93621,1,0.32%
Pacific Gas and Electric Company ,2024,May,93622,24,0.88%
Pacific Gas and Electric Company ,2024,May,93624,1,0.51%
Pacific Gas and Electric Company ,2024,May,93625,8,0.28%
Pacific Gas and Electric Company ,2024,May,93626,2,0.21%
Pacific Gas and Electric Company ,2024,May,93630,28,0.44%
Pacific Gas and Electric Company ,2024,May,93631,31,0.49%
Pacific Gas and Electric Company ,2024,May,93635,57,0.38%
Pacific Gas and Electric Company ,2024,May,93636,12,0.17%
Pacific Gas and Electric Company ,2024,May,93637,70,0.54%
Pacific Gas and Electric Company ,2024,May,93638,108,0.79%
Pacific Gas and Electric Company ,2024,May,93640,27,0.87%
Pacific Gas and Electric Company ,2024,May,93641,4,1.40%
Pacific Gas and Electric Company ,2024,May,93643,7,0.42%
Pacific Gas and Electric Company ,2024,May,93644,17,0.40%
Pacific Gas and Electric Company ,2024,May,93645,1,0.52%
Pacific Gas and Electric Company ,2024,May,93646,35,1.36%
Pacific Gas and Electric Company ,2024,May,93647,1,0.03%
Pacific Gas and Electric Company ,2024,May,93648,30,0.78%
Pacific Gas and Electric Company ,2024,May,93650,11,0.89%
Pacific Gas and Electric Company ,2024,May,93651,1,0.15%
Pacific Gas and Electric Company ,2024,May,93652,2,1.57%
Pacific Gas and Electric Company ,2024,May,93653,1,0.20%
Pacific Gas and Electric Company ,2024,May,93654,51,0.54%
Pacific Gas and Electric Company ,2024,May,93656,11,0.66%
Pacific Gas and Electric Company ,2024,May,93657,40,0.34%
Pacific Gas and Electric Company ,2024,May,93660,3,0.29%
Pacific Gas and Electric Company ,2024,May,93662,31,0.34%
Pacific Gas and Electric Company ,2024,May,93664,2,0.65%
Pacific Gas and Electric Company ,2024,May,93665,3,1.39%
Pacific Gas and Electric Company ,2024,May,93667,2,0.21%
Pacific Gas and Electric Company ,2024,May,93668,2,0.62%
Pacific Gas and Electric Company ,2024,May,93669,1,0.48%
Pacific Gas and Electric Company ,2024,May,93675,8,0.48%
Pacific Gas and Electric Company ,2024,May,93701,42,1.18%
Pacific Gas and Electric Company ,2024,May,93702,72,0.60%
Pacific Gas and Electric Company ,2024,May,93703,62,0.61%
Pacific Gas and Electric Company ,2024,May,93704,51,0.43%
Pacific Gas and Electric Company ,2024,May,93705,77,0.62%
Pacific Gas and Electric Company ,2024,May,93706,82,0.75%
Pacific Gas and Electric Company ,2024,May,93710,50,0.45%
Pacific Gas and Electric Company ,2024,May,93711,49,0.29%
Pacific Gas and Electric Company ,2024,May,93720,64,0.32%
Pacific Gas and Electric Company ,2024,May,93721,10,0.59%
Pacific Gas and Electric Company ,2024,May,93722,150,0.54%
Pacific Gas and Electric Company ,2024,May,93723,20,0.46%
Pacific Gas and Electric Company ,2024,May,93725,35,0.50%
Pacific Gas and Electric Company ,2024,May,93726,88,0.59%
Pacific Gas and Electric Company ,2024,May,93727,148,0.54%
Pacific Gas and Electric Company ,2024,May,93728,33,0.57%
Pacific Gas and Electric Company ,2024,May,93730,17,0.31%
Pacific Gas and Electric Company ,2024,May,93737,6,0.29%
Pacific Gas and Electric Company ,2024,May,93901,42,0.39%
Pacific Gas and Electric Company ,2024,May,93905,69,0.51%
Pacific Gas and Electric Company ,2024,May,93906,110,0.63%
Pacific Gas and Electric Company ,2024,May,93907,38,0.51%
Pacific Gas and Electric Company ,2024,May,93908,5,0.10%
Pacific Gas and Electric Company ,2024,May,93923,9,0.12%
Pacific Gas and Electric Company ,2024,May,93924,8,0.29%
Pacific Gas and Electric Company ,2024,May,93925,1,0.25%
Pacific Gas and Electric Company ,2024,May,93926,14,0.62%
Pacific Gas and Electric Company ,2024,May,93927,34,0.72%
Pacific Gas and Electric Company ,2024,May,93930,52,1.16%
Pacific Gas and Electric Company ,2024,May,93932,2,0.68%
Pacific Gas and Electric Company ,2024,May,93933,17,0.16%
Pacific Gas and Electric Company ,2024,May,93940,23,0.16%
Pacific Gas and Electric Company ,2024,May,93950,4,0.05%
Pacific Gas and Electric Company ,2024,May,93953,5,0.17%
Pacific Gas and Electric Company ,2024,May,93954,3,2.44%
Pacific Gas and Electric Company ,2024,May,93955,29,0.31%
Pacific Gas and Electric Company ,2024,May,93960,26,0.51%
Pacific Gas and Electric Company ,2024,May,93962,1,0.36%
Pacific Gas and Electric Company ,2024,May,94002,13,0.12%
Pacific Gas and Electric Company ,2024,May,94005,4,0.20%
Pacific Gas and Electric Company ,2024,May,94010,33,0.18%
Pacific Gas and Electric Company ,2024,May,94014,37,0.25%
